Analysis,Component name,Id numeric,Result text,Result type,Result value
"D_TURBIDEZ","Turbidez                                ","    238521","1.1                                                                                                                                                                                                                                       ","N","     1.100"
"D_PH      ","pH                                      ","    238521","8.0                                                                                                                                                                                                                                       ","N","     7.950"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238521","187                                                                                                                                                                                                                                       ","N","   187.300"
"WMM-LM-CAM","Cloro libre                             ","    238521","<0.10                                                                                                                                                                                                                                     ","N","     0.050"
"MET-GRF-AC","Plomo total                             ","    238521","21.4                                                                                                                                                                                                                                      ","N","    21.420"
"WMM-LM-CAM","Cloro libre                             ","    238522","0.24                                                                                                                                                                                                                                      ","N","     0.240"
"WMM-LM-CAM","Cloro total                             ","    238522","0.39                                                                                                                                                                                                                                      ","N","     0.390"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238522","183                                                                                                                                                                                                                                       ","N","   182.500"
"D_PH      ","pH                                      ","    238522","8.0                                                                                                                                                                                                                                       ","N","     7.950"
"D_TURBIDEZ","Turbidez                                ","    238522","0.7                                                                                                                                                                                                                                       ","N","     0.690"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    238522","18/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    238522","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    238522","18/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    238522","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    238522","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    238522","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    238522","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    238522","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    238522","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    238522","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    238522","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    238522","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    238522","166.7                                                                                                                                                                                                                                     ","N","   166.670"
"MET-GRF-AC","Cobre total                             ","    238522","<50.0                                                                                                                                                                                                                                     ","N","     8.380"
"MET-GRF-AC","Cromo total                             ","    238522","<10.0                                                                                                                                                                                                                                     ","N","     0.040"
"MET-GRF-AC","Hierro total                            ","    238522","31.5                                                                                                                                                                                                                                      ","N","    31.450"
"MET-GRF-AC","Niquel total                            ","    238522","<5.0                                                                                                                                                                                                                                      ","N","     3.240"
"MET-GRF-AC","Plomo total                             ","    238522","<1.0                                                                                                                                                                                                                                      ","N","     0.760"
"WMM-LM-CAM","Cloro combinado                         ","    238522","0.15                                                                                                                                                                                                                                      ","N","     0.150"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238523","188                                                                                                                                                                                                                                       ","N","   187.500"
"WMM-LM-CAM","Cloro total                             ","    238523","0.16                                                                                                                                                                                                                                      ","N","     0.160"
"D_TURBIDEZ","Turbidez                                ","    238523","0.6                                                                                                                                                                                                                                       ","N","     0.610"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    238523","18/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    238523","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    238523","18/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    238523","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    238523","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    238523","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    238523","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    238523","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    238523","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    238523","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    238523","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    238523","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    238523","84.3                                                                                                                                                                                                                                      ","N","    84.320"
"MET-GRF-AC","Cobre total                             ","    238523","<50.0                                                                                                                                                                                                                                     ","N","    18.310"
"MET-GRF-AC","Cromo total                             ","    238523","<10.0                                                                                                                                                                                                                                     ","N","    -0.010"
"MET-GRF-AC","Hierro total                            ","    238523","26.3                                                                                                                                                                                                                                      ","N","    26.330"
"MET-GRF-AC","Niquel total                            ","    238523","<5.0                                                                                                                                                                                                                                      ","N","     1.300"
"MET-GRF-AC","Plomo total                             ","    238523","<1.0                                                                                                                                                                                                                                      ","N","     0.600"
"WMM-LM-CAM","Cloro combinado                         ","    238523","<0.10                                                                                                                                                                                                                                     ","N","     0.060"
"WMM-LM-CAM","Cloro libre                             ","    238523","0.10                                                                                                                                                                                                                                      ","N","     0.100"
"D_PH      ","pH                                      ","    238523","8.0                                                                                                                                                                                                                                       ","N","     7.980"
"D_TURBIDEZ","Turbidez                                ","    238529","<0.4                                                                                                                                                                                                                                      ","N","     0.230"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    238529","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238529","185                                                                                                                                                                                                                                       ","N","   184.600"
"D_PH      ","pH                                      ","    238529","7.6                                                                                                                                                                                                                                       ","N","     7.580"
"FECHA-AMB "," Fecha fin de los ensayos               ","    238529","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    238529","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    238529","24/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    238529","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    238529","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    238529","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    238529","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    238529","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    238529","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    238529","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    238529","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    238529","98.4                                                                                                                                                                                                                                      ","N","    98.420"
"MET-GRF-AC","Cobre total                             ","    238529","<50.0                                                                                                                                                                                                                                     ","N","     5.940"
"MET-GRF-AC","Cromo total                             ","    238529","<10.0                                                                                                                                                                                                                                     ","N","     0.010"
"MET-GRF-AC","Hierro total                            ","    238529","32.5                                                                                                                                                                                                                                      ","N","    32.480"
"MET-GRF-AC","Niquel total                            ","    238529","<5.0                                                                                                                                                                                                                                      ","N","     1.020"
"MET-GRF-AC","Plomo total                             ","    238529","<1.0                                                                                                                                                                                                                                      ","N","     0.310"
"WMM-LM-CAM","Cloro combinado                         ","    238529","0.17                                                                                                                                                                                                                                      ","N","     0.170"
"WMM-LM-CAM","Cloro libre                             ","    238529","<0.10                                                                                                                                                                                                                                     ","N","     0.080"
"WMM-LM-CAM","Cloro total                             ","    238529","0.25                                                                                                                                                                                                                                      ","N","     0.250"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238530","188                                                                                                                                                                                                                                       ","N","   187.500"
"WMM-LM-CAM","Cloro total                             ","    238530","0.10                                                                                                                                                                                                                                      ","N","     0.100"
"D_TURBIDEZ","Turbidez                                ","    238530","<0.4                                                                                                                                                                                                                                      ","N","     0.170"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    238530","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    238530","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    238530","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    238530","24/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    238530","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    238530","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    238530","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    238530","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    238530","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    238530","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    238530","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    238530","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    238530","78.0                                                                                                                                                                                                                                      ","N","    78.010"
"MET-GRF-AC","Cobre total                             ","    238530","<50.0                                                                                                                                                                                                                                     ","N","     2.600"
"MET-GRF-AC","Cromo total                             ","    238530","<10.0                                                                                                                                                                                                                                     ","N","     0.040"
"MET-GRF-AC","Hierro total                            ","    238530","11.9                                                                                                                                                                                                                                      ","N","    11.890"
"MET-GRF-AC","Niquel total                            ","    238530","<5.0                                                                                                                                                                                                                                      ","N","     0.910"
"MET-GRF-AC","Plomo total                             ","    238530","<1.0                                                                                                                                                                                                                                      ","N","     0.080"
"WMM-LM-CAM","Cloro combinado                         ","    238530","0.10                                                                                                                                                                                                                                      ","N","     0.100"
"WMM-LM-CAM","Cloro libre                             ","    238530","<0.10                                                                                                                                                                                                                                     ","N","     0.000"
"D_PH      ","pH                                      ","    238530","8.0                                                                                                                                                                                                                                       ","N","     8.010"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238531","188                                                                                                                                                                                                                                       ","N","   187.800"
"MET-GRF-AC","Niquel total                            ","    238531","<5.0                                                                                                                                                                                                                                      ","N","     1.870"
"D_TURBIDEZ","Turbidez                                ","    238531","<0.4                                                                                                                                                                                                                                      ","N","     0.300"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    238531","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    238531","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    238531","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    238531","24/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    238531","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    238531","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    238531","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    238531","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    238531","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    238531","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    238531","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    238531","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    238531","99.5                                                                                                                                                                                                                                      ","N","    99.500"
"MET-GRF-AC","Cobre total                             ","    238531","<50.0                                                                                                                                                                                                                                     ","N","    16.630"
"MET-GRF-AC","Cromo total                             ","    238531","<10.0                                                                                                                                                                                                                                     ","N","     0.040"
"MET-GRF-AC","Plomo total                             ","    238531","<1.0                                                                                                                                                                                                                                      ","N","     0.920"
"WMM-LM-CAM","Cloro combinado                         ","    238531","0.14                                                                                                                                                                                                                                      ","N","     0.140"
"WMM-LM-CAM","Cloro libre                             ","    238531","0.41                                                                                                                                                                                                                                      ","N","     0.410"
"WMM-LM-CAM","Cloro total                             ","    238531","0.55                                                                                                                                                                                                                                      ","N","     0.550"
"MET-GRF-AC","Hierro total                            ","    238531","22.9                                                                                                                                                                                                                                      ","N","    22.890"
"D_PH      ","pH                                      ","    238531","8.3                                                                                                                                                                                                                                       ","N","     8.270"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    238532","186                                                                                                                                                                                                                                       ","N","   185.500"
"WMM-LM-CAM","Cloro total                             ","    238532","0.38                                                                                                                                                                                                                                      ","N","     0.380"
"D_TURBIDEZ","Turbidez                                ","    238532","<0.4                                                                                                                                                                                                                                      ","N","     0.300"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    238532","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    238532","21/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    238532","19/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    238532","24/03/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    238532","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    238532","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    238532","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    238532","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    238532","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    238532","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    238532","0                                                                                                                                                                                                                                         ","K","     0.000"
